ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
27,Harbhajan Singh,,,,8,Kanpur,Green Park,54,Brendon McCullum,Mumbai Indians,,,48,,1,177.77,,Gujarat Lions,bold,
,,,8,9.91,,Kanpur,Green Park,54,Mitchell McClenaghan,Gujarat Lions,3.5,38,,,,,,Mumbai Indians,,0
,,,11,7.25,,Visakhapatnam,ACA-VDCA Stadium,53,Sandeep Sharma,Rising Pune Supergiant,4,29,,,,,,Kings XI Punjab,,1
4,Adam Zampa,Ravichandran Ashwin,,,0,Visakhapatnam,ACA-VDCA Stadium,53,Wriddhiman Saha,Rising Pune Supergiant,,,3,,0,75.00,,Kings XI Punjab,catch,
32,,,,,4,Visakhapatnam,ACA-VDCA Stadium,53,MS Dhoni,Kings XI Punjab,,,64,,5,200.00,,Rising Pune Supergiant,,
,,,9,5.33,,Visakhapatnam,ACA-VDCA Stadium,53,Ashok Dinda,Kings XI Punjab,3,16,,,,,,Rising Pune Supergiant,,1
,,,5,8.00,,Visakhapatnam,ACA-VDCA Stadium,53,Adam Zampa,Kings XI Punjab,4,32,,,,,,Rising Pune Supergiant,,1
3,Rishi Dhawan,Wriddhiman Saha,6,9.25,0,Visakhapatnam,ACA-VDCA Stadium,53,Irfan Pathan,Kings XI Punjab,4,37,2,,0,66.66,,Rising Pune Supergiant,catch,0
29,Gurkeerat Mann Singh,David Miller,,,1,Visakhapatnam,ACA-VDCA Stadium,53,Usman Khawaja,Kings XI Punjab,,,30,,1,103.44,,Rising Pune Supergiant,catch,
3,Thisara Perera,Saurabh Tiwary,10,10.75,0,Visakhapatnam,ACA-VDCA Stadium,53,Axar Patel,Rising Pune Supergiant,4,43,1,,0,33.33,,Kings XI Punjab,catch,1
5,Ashok Dinda,Ajinkya Rahane,,,1,Visakhapatnam,ACA-VDCA Stadium,53,Farhaan Behardien,Rising Pune Supergiant,,,5,,0,100.00,,Kings XI Punjab,catch,
15,Gurkeerat Mann Singh,Farhaan Behardien,,,1,Visakhapatnam,ACA-VDCA Stadium,53,Saurabh Tiwary,Kings XI Punjab,,,17,,1,113.33,,Rising Pune Supergiant,catch,
30,Ravichandran Ashwin,Deepak Chahar,4,7.50,3,Visakhapatnam,ACA-VDCA Stadium,53,Gurkeerat Mann Singh,Rising Pune Supergiant,2,15,51,,3,170.00,,Kings XI Punjab,catch,2
4,,,5,7.00,0,Visakhapatnam,ACA-VDCA Stadium,53,Rishi Dhawan,Rising Pune Supergiant,3,21,11,,1,275.00,,Kings XI Punjab,,1
5,Ravichandran Ashwin,,,,1,Visakhapatnam,ACA-VDCA Stadium,53,David Miller,Rising Pune Supergiant,,,7,,0,140.00,,Kings XI Punjab,lbw,
41,Ravichandran Ashwin,,,,4,Visakhapatnam,ACA-VDCA Stadium,53,Murali Vijay,Rising Pune Supergiant,,,59,,3,143.90,,Kings XI Punjab,bold,
15,Sandeep Sharma,Wriddhiman Saha,,,4,Visakhapatnam,ACA-VDCA Stadium,53,Ajinkya Rahane,Kings XI Punjab,,,19,,0,126.66,,Rising Pune Supergiant,catch,
27,Ravichandran Ashwin,George Bailey,,,4,Visakhapatnam,ACA-VDCA Stadium,53,Hashim Amla,Rising Pune Supergiant,,,30,,1,111.11,,Kings XI Punjab,catch,
,,,8,9.33,,Visakhapatnam,ACA-VDCA Stadium,53,Deepak Chahar,Kings XI Punjab,3,28,,,,,,Rising Pune Supergiant,,0
14,Mohit Sharma,Wriddhiman Saha,3,12.00,2,Visakhapatnam,ACA-VDCA Stadium,53,Thisara Perera,Kings XI Punjab,2,24,23,,1,164.28,,Rising Pune Supergiant,catch,1
1,,,8,8.50,0,Visakhapatnam,ACA-VDCA Stadium,53,Ravichandran Ashwin,Kings XI Punjab,4,34,1,,0,100.00,,Rising Pune Supergiant,,4
11,Axar Patel,,,,2,Visakhapatnam,ACA-VDCA Stadium,53,George Bailey,Kings XI Punjab,,,9,,0,81.81,Wriddhiman Saha,Rising Pune Supergiant,stemping,
1,,,9,8.33,0,Visakhapatnam,ACA-VDCA Stadium,53,Kyle Abbott,Rising Pune Supergiant,3,25,1,,0,100.00,,Kings XI Punjab,,0
,,,8,9.75,,Visakhapatnam,ACA-VDCA Stadium,53,Mohit Sharma,Rising Pune Supergiant,4,39,,,,,,Kings XI Punjab,,1
,,,11,6.00,,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Mustafizur Rahman,Delhi Daredevils,4,24,,,,,,Sunrisers Hyderabad,,1
1,,,0,8.00,0,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Deepak Hooda,Delhi Daredevils,2,16,1,Amit Mishra,0,100.00,,Sunrisers Hyderabad,runout,0
59,,,,,8,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Karun Nair,Sunrisers Hyderabad,,,83,,3,140.67,,Delhi Daredevils,,
7,Mustafizur Rahman,Barinder Sran,9,6.75,2,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Carlos Brathwaite,Sunrisers Hyderabad,4,27,10,,0,142.85,,Delhi Daredevils,catch,2
,,,2,8.33,,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Karn Sharma,Delhi Daredevils,3,25,,,,,,Sunrisers Hyderabad,,0
13,JP Duminy,Pawan Negi,3,9.00,2,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Moises Henriques,Delhi Daredevils,2,18,18,,0,138.46,,Sunrisers Hyderabad,catch,0
,,,8,9.25,,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Jayant Yadav,Sunrisers Hyderabad,4,37,,,,,,Delhi Daredevils,,0
14,,,,,0,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Naman Ojha,Delhi Daredevils,,,16,,1,114.28,,Sunrisers Hyderabad,,
,,,9,9.00,,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Nathan Coulter-Nile,Sunrisers Hyderabad,4,36,,,,,,Delhi Daredevils,,1
7,,,15,8.25,2,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Bhuvneshwar Kumar,Delhi Daredevils,4,33,13,Quinton de Kock,0,185.71,,Sunrisers Hyderabad,runout,0
11,Carlos Brathwaite,,1,7.00,1,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Yuvraj Singh,Delhi Daredevils,1,7,10,,0,90.90,,Sunrisers Hyderabad,bold,0
56,Carlos Brathwaite,Amit Mishra,,,8,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,David Warner,Delhi Daredevils,,,73,,1,130.35,,Sunrisers Hyderabad,catch,
4,,,,,0,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Sanju Samson,Sunrisers Hyderabad,,,3,,0,75.00,,Delhi Daredevils,,
,,,10,6.50,,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Zaheer Khan,Sunrisers Hyderabad,4,26,,,,,,Delhi Daredevils,,0
,,,3,7.00,,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Amit Mishra,Sunrisers Hyderabad,3,21,,,,,,Delhi Daredevils,,0
10,Nathan Coulter-Nile,Carlos Brathwaite,,,0,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Eoin Morgan,Delhi Daredevils,,,14,,1,140.00,,Sunrisers Hyderabad,catch,
26,,,,,3,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Rishabh Pant,Sunrisers Hyderabad,,,32,Bhuvneshwar Kumar,0,123.07,,Delhi Daredevils,runout,
9,Barinder Sran,Naman Ojha,,,0,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Quinton de Kock,Sunrisers Hyderabad,,,2,,0,22.22,,Delhi Daredevils,catch,
15,Barinder Sran,David Warner,1,9.00,1,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,JP Duminy,Sunrisers Hyderabad,1,9,17,,0,113.33,,Delhi Daredevils,catch,1
8,,,,,2,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Shikhar Dhawan,Delhi Daredevils,,,10,Carlos Brathwaite,0,125.00,,Sunrisers Hyderabad,runout,
,,,10,8.50,,Naya Raipur,Shaheed Veer Narayan Singh International Cricket Stadium,52,Barinder Sran,Delhi Daredevils,4,34,,,,,,Sunrisers Hyderabad,,2
,,,10,7.25,,Kanpur,Green Park,51,Dwayne Bravo,Kolkata Knight Riders,4,29,,,,,,Gujarat Lions,,1
23,,,,,1,Kanpur,Green Park,51,Aaron Finch,Kolkata Knight Riders,,,26,Ankit Rajpoot/Robin Uthappa,2,113.04,,Gujarat Lions,runout,
,,,12,8.50,,Kanpur,Green Park,51,Dhawal Kulkarni,Kolkata Knight Riders,4,34,,,,,,Gujarat Lions,,1
36,,,,,7,Kanpur,Green Park,51,Suresh Raina,Kolkata Knight Riders,,,53,,1,147.22,,Gujarat Lions,,
,,,7,5.50,,Kanpur,Green Park,51,Shadab Jakati,Kolkata Knight Riders,4,22,,,,,,Gujarat Lions,,1
8,Morne Morkel,,,,2,Kanpur,Green Park,51,Dinesh Karthik,Kolkata Knight Riders,,,12,,0,150.00,,Gujarat Lions,bold,
3,Dwayne Smith,Suresh Raina,,,0,Kanpur,Green Park,51,Manish Pandey,Gujarat Lions,,,1,,0,33.33,,Kolkata Knight Riders,catch,
19,Dwayne Smith,Dinesh Karthik,,,3,Kanpur,Green Park,51,Robin Uthappa,Gujarat Lions,,,25,,1,131.57,,Kolkata Knight Riders,catch,
1,Ankit Rajpoot,Robin Uthappa,18,2.00,0,Kanpur,Green Park,51,Dwayne Smith,Kolkata Knight Riders,4,8,0,,0,0.00,,Gujarat Lions,catch,4
36,Dhawal Kulkarni,Suresh Raina,3,6.00,3,Kanpur,Green Park,51,Yusuf Pathan,Gujarat Lions,1,6,36,,1,100.00,,Kolkata Knight Riders,catch,0
8,Dwayne Bravo,Aaron Finch,5,7.00,1,Kanpur,Green Park,51,Jason Holder,Gujarat Lions,2,14,13,,1,162.50,,Kolkata Knight Riders,catch,0
14,Shadab Jakati,Dhawal Kulkarni,,,1,Kanpur,Green Park,51,Suryakumar Yadav,Gujarat Lions,,,17,,1,121.42,,Kolkata Knight Riders,catch,
8,,,,,1,Kanpur,Green Park,51,Gautam Gambhir,Gujarat Lions,,,8,Shadab Jakati,0,100.00,,Kolkata Knight Riders,runout,
,,,7,11.66,,Kanpur,Green Park,51,Ankit Rajpoot,Gujarat Lions,3,35,,,,,,Kolkata Knight Riders,,1
7,,,11,7.50,0,Kanpur,Green Park,51,Sunil Narine,Gujarat Lions,4,30,2,,0,28.57,,Kolkata Knight Riders,,1
8,Dwayne Smith,Eklavya Dwivedi,,,0,Kanpur,Green Park,51,Shakib Al Hasan,Gujarat Lions,,,3,,0,37.50,,Kolkata Knight Riders,catch,
16,Dwayne Smith,,,,1,Kanpur,Green Park,51,Piyush Chawla,Gujarat Lions,,,11,,0,68.75,,Kolkata Knight Riders,bold,
,,,5,6.00,,Kanpur,Green Park,51,Praveen Kumar,Kolkata Knight Riders,2,12,,,,,,Gujarat Lions,,0
11,,,3,8.50,1,Kanpur,Green Park,51,Ravindra Jadeja,Kolkata Knight Riders,2,17,11,,0,100.00,,Gujarat Lions,,0
3,Sunil Narine,,,,0,Kanpur,Green Park,51,Brendon McCullum,Kolkata Knight Riders,,,6,,1,200.00,,Gujarat Lions,lbw,
1,,,6,11.14,0,Kanpur,Green Park,51,Morne Morkel,Gujarat Lions,3.3,39,1,,0,100.00,,Kolkata Knight Riders,,1
6,,,,,3,Bengaluru,M. Chinnaswamy Stadium,50,Lokesh Rahul,Kings XI Punjab,,,16,,0,266.66,,Royal Challengers Bangalore,,
10,Yuzvendra Chahal,,,,5,Bengaluru,M. Chinnaswamy Stadium,50,Wriddhiman Saha,Royal Challengers Bangalore,,,24,,0,240.00,,Kings XI Punjab,lbw,
8,,,6,18.33,0,Bengaluru,M. Chinnaswamy Stadium,50,KC Cariappa,Royal Challengers Bangalore,3,55,12,,1,150.00,,Kings XI Punjab,,0
,,,6,9.00,,Bengaluru,M. Chinnaswamy Stadium,50,Sreenath Arvind,Kings XI Punjab,2,18,,,,,,Royal Challengers Bangalore,,2
,,,1,11.00,,Bengaluru,M. Chinnaswamy Stadium,50,Stuart Binny,Kings XI Punjab,1,11,,,,,,Royal Challengers Bangalore,,0
50,Sandeep Sharma,David Miller,,,12,Bengaluru,M. Chinnaswamy Stadium,50,Virat Kohli,Kings XI Punjab,,,113,,8,226.00,,Royal Challengers Bangalore,catch,
5,,,8,9.66,0,Bengaluru,M. Chinnaswamy Stadium,50,Sandeep Sharma,Royal Challengers Bangalore,3,29,5,,0,100.00,,Kings XI Punjab,,1
9,Shane Watson,Virat Kohli,6,15.33,1,Bengaluru,M. Chinnaswamy Stadium,50,Axar Patel,Royal Challengers Bangalore,3,46,13,,1,144.44,,Kings XI Punjab,catch,1
32,Axar Patel,David Miller,1,8.33,4,Bengaluru,M. Chinnaswamy Stadium,50,Chris Gayle,Kings XI Punjab,3,25,73,,8,228.12,,Royal Challengers Bangalore,catch,0
,,,8,8.33,,Bengaluru,M. Chinnaswamy Stadium,50,Yuzvendra Chahal,Kings XI Punjab,3,25,,,,,,Royal Challengers Bangalore,,4
1,Yuzvendra Chahal,AB de Villiers,,,0,Bengaluru,M. Chinnaswamy Stadium,50,Farhaan Behardien,Royal Challengers Bangalore,,,0,,0,0.00,,Kings XI Punjab,catch,
,,,1,17.00,,Bengaluru,M. Chinnaswamy Stadium,50,Varun Aaron,Kings XI Punjab,1,17,,,,,,Royal Challengers Bangalore,,0
18,Yuzvendra Chahal,Chris Gayle,,,2,Bengaluru,M. Chinnaswamy Stadium,50,Gurkeerat Mann Singh,Royal Challengers Bangalore,,,18,,0,100.00,,Kings XI Punjab,catch,
6,Shane Watson,AB de Villiers,,,0,Bengaluru,M. Chinnaswamy Stadium,50,David Miller,Royal Challengers Bangalore,,,3,,0,50.00,,Kings XI Punjab,catch,
2,Kyle Abbott,,,,0,Bengaluru,M. Chinnaswamy Stadium,50,AB de Villiers,Kings XI Punjab,,,0,,0,0.00,,Royal Challengers Bangalore,bold,
8,Sreenath Arvind,,,,2,Bengaluru,M. Chinnaswamy Stadium,50,Murali Vijay,Royal Challengers Bangalore,,,16,,1,200.00,,Kings XI Punjab,bold,
,,,2,4.00,,Bengaluru,M. Chinnaswamy Stadium,50,Sachin Baby,Kings XI Punjab,1,4,,,,,,Royal Challengers Bangalore,,0
6,Sreenath Arvind,Chris Jordan,,,0,Bengaluru,M. Chinnaswamy Stadium,50,Hashim Amla,Royal Challengers Bangalore,,,9,,1,150.00,,Kings XI Punjab,catch,
1,Yuzvendra Chahal,AB de Villiers,5,16.00,0,Bengaluru,M. Chinnaswamy Stadium,50,Kyle Abbott,Royal Challengers Bangalore,3,48,0,,0,0.00,,Kings XI Punjab,catch,1
,,,1,12.00,,Bengaluru,M. Chinnaswamy Stadium,50,Chris Jordan,Kings XI Punjab,1,12,,,,,,Royal Challengers Bangalore,,0
12,,,4,11.00,2,Bengaluru,M. Chinnaswamy Stadium,50,Mohit Sharma,Royal Challengers Bangalore,3,33,14,Shane Watson/Sachin Baby,0,116.66,,Kings XI Punjab,runout,0
2,,,7,3.50,0,Bengaluru,M. Chinnaswamy Stadium,50,Shane Watson,Kings XI Punjab,2,7,1,,0,50.00,,Royal Challengers Bangalore,,2
3,,,8,7.00,0,Visakhapatnam,ACA-VDCA Stadium,49,Nathan Coulter-Nile,Rising Pune Supergiant,3,21,2,,0,66.66,,Delhi Daredevils,,0
14,Ashok Dinda,Irfan Pathan,,,1,Visakhapatnam,ACA-VDCA Stadium,49,JP Duminy,Rising Pune Supergiant,,,14,,0,100.00,,Delhi Daredevils,catch,
36,,,,,5,Visakhapatnam,ACA-VDCA Stadium,49,Ajinkya Rahane,Delhi Daredevils,,,42,,1,116.66,,Rising Pune Supergiant,,
10,Ashok Dinda,Usman Khawaja,,,1,Visakhapatnam,ACA-VDCA Stadium,49,Shreyas Iyer,Rising Pune Supergiant,,,8,,0,80.00,,Delhi Daredevils,catch,
,,,7,5.25,,Visakhapatnam,ACA-VDCA Stadium,49,Adam Zampa,Delhi Daredevils,4,21,,,,,,Rising Pune Supergiant,,3
,,,6,6.50,,Visakhapatnam,ACA-VDCA Stadium,49,Deepak Chahar,Delhi Daredevils,2,13,,,,,,Rising Pune Supergiant,,0
,,,7,9.00,,Visakhapatnam,ACA-VDCA Stadium,49,Thisara Perera,Delhi Daredevils,3,27,,,,,,Rising Pune Supergiant,,0
,,,9,5.66,,Visakhapatnam,ACA-VDCA Stadium,49,Irfan Pathan,Delhi Daredevils,3,17,,,,,,Rising Pune Supergiant,,0
,,,14,5.00,,Visakhapatnam,ACA-VDCA Stadium,49,Ashok Dinda,Delhi Daredevils,4,20,,,,,,Rising Pune Supergiant,,3
13,Chris Morris,Shreyas Iyer,,,4,Visakhapatnam,ACA-VDCA Stadium,49,Usman Khawaja,Delhi Daredevils,,,19,,0,146.15,,Rising Pune Supergiant,catch,
9,Adam Zampa,Thisara Perera,,,0,Visakhapatnam,ACA-VDCA Stadium,49,Rishabh Pant,Rising Pune Supergiant,,,4,,0,44.44,,Delhi Daredevils,catch,
,,,5,5.00,,Visakhapatnam,ACA-VDCA Stadium,49,Amit Mishra,Rising Pune Supergiant,2,10,,,,,,Delhi Daredevils,,0
18,,,,,1,Visakhapatnam,ACA-VDCA Stadium,49,George Bailey,Delhi Daredevils,,,8,,0,44.44,,Rising Pune Supergiant,,
,,,9,5.75,,Visakhapatnam,ACA-VDCA Stadium,49,Ravichandran Ashwin,Delhi Daredevils,4,23,,,,,,Rising Pune Supergiant,,0
13,Adam Zampa,,,,0,Visakhapatnam,ACA-VDCA Stadium,49,Sanju Samson,Rising Pune Supergiant,,,10,,0,76.92,MS Dhoni,Delhi Daredevils,stemping,
,,,2,12.00,,Visakhapatnam,ACA-VDCA Stadium,49,Mohammed Shami,Rising Pune Supergiant,1,12,,,,,,Delhi Daredevils,,0
20,,,8,6.00,4,Visakhapatnam,ACA-VDCA Stadium,49,Chris Morris,Rising Pune Supergiant,2,12,38,,2,190.00,,Delhi Daredevils,,1
8,Ashok Dinda,,,,0,Visakhapatnam,ACA-VDCA Stadium,49,Quinton de Kock,Rising Pune Supergiant,,,2,,0,25.00,,Delhi Daredevils,lbw,
,,,10,6.33,,Visakhapatnam,ACA-VDCA Stadium,49,Zaheer Khan,Rising Pune Supergiant,3,19,,,,,,Delhi Daredevils,,0
43,Adam Zampa,,,,5,Visakhapatnam,ACA-VDCA Stadium,49,Karun Nair,Rising Pune Supergiant,,,41,,0,95.34,,Delhi Daredevils,lbw,
,,,2,8.00,,Kolkata,Eden Gardens,48,Stuart Binny,Kolkata Knight Riders,1,8,,,,,,Royal Challengers Bangalore,,0
,,,10,5.50,,Kolkata,Eden Gardens,48,Iqbal Abdulla,Kolkata Knight Riders,4,22,,,,,,Royal Challengers Bangalore,,1
,,,4,10.10,,Kolkata,Eden Gardens,48,Piyush Chawla,Royal Challengers Bangalore,3.1,32,,,,,,Kolkata Knight Riders,,0
,,,6,10.00,,Kolkata,Eden Gardens,48,Morne Morkel,Royal Challengers Bangalore,2,20,,,,,,Kolkata Knight Riders,,0
51,,,,,5,Kolkata,Eden Gardens,48,Virat Kohli,Kolkata Knight Riders,,,75,,3,147.05,,Royal Challengers Bangalore,,
12,Yuzvendra Chahal,,,,0,Kolkata,Eden Gardens,48,Yusuf Pathan,Royal Challengers Bangalore,,,6,,0,50.00,Lokesh Rahul,Kolkata Knight Riders,stemping,
4,Iqbal Abdulla,&,,,0,Kolkata,Eden Gardens,48,Robin Uthappa,Royal Challengers Bangalore,,,2,,0,50.00,,Kolkata Knight Riders,catch,
35,Sreenath Arvind,AB de Villiers,,,5,Kolkata,Eden Gardens,48,Manish Pandey,Royal Challengers Bangalore,,,50,,2,142.85,,Kolkata Knight Riders,catch,
5,Sreenath Arvind,Iqbal Abdulla,,,1,Kolkata,Eden Gardens,48,Suryakumar Yadav,Royal Challengers Bangalore,,,5,,0,100.00,,Kolkata Knight Riders,catch,
,,,5,11.50,,Kolkata,Eden Gardens,48,Shane Watson,Kolkata Knight Riders,4,46,,,,,,Royal Challengers Bangalore,,0
34,,,,,7,Kolkata,Eden Gardens,48,Gautam Gambhir,Royal Challengers Bangalore,,,51,Shane Watson,0,150.00,,Kolkata Knight Riders,runout,
,,,6,9.33,,Kolkata,Eden Gardens,48,Ankit Rajpoot,Royal Challengers Bangalore,3,28,,,,,,Kolkata Knight Riders,,0
,,,11,8.50,,Kolkata,Eden Gardens,48,Sunil Narine,Royal Challengers Bangalore,4,34,,,,,,Kolkata Knight Riders,,1
11,,,4,9.75,1,Kolkata,Eden Gardens,48,Shakib Al Hasan,Royal Challengers Bangalore,4,39,18,,1,163.63,,Kolkata Knight Riders,,0
31,Sunil Narine,,,,5,Kolkata,Eden Gardens,48,Chris Gayle,Kolkata Knight Riders,,,49,,4,158.06,,Royal Challengers Bangalore,lbw,
31,,,,,5,Kolkata,Eden Gardens,48,AB de Villiers,Kolkata Knight Riders,,,59,,3,190.32,,Royal Challengers Bangalore,,
,,,4,7.33,,Kolkata,Eden Gardens,48,Chris Jordan,Kolkata Knight Riders,3,22,,,,,,Royal Challengers Bangalore,,0
19,,,5,12.80,2,Kolkata,Eden Gardens,48,Andre Russell,Royal Challengers Bangalore,2.3,32,39,,3,205.26,,Kolkata Knight Riders,,0
,,,8,9.50,,Kolkata,Eden Gardens,48,Yuzvendra Chahal,Kolkata Knight Riders,4,38,,,,,,Royal Challengers Bangalore,,1
,,,6,10.25,,Kolkata,Eden Gardens,48,Sreenath Arvind,Kolkata Knight Riders,4,41,,,,,,Royal Challengers Bangalore,,2
5,Vinay Kumar,,,,0,Visakhapatnam,ACA-VDCA Stadium,47,Mayank Agarwal,Mumbai Indians,,,8,,1,160.00,,Delhi Daredevils,bold,
,,,6,8.50,,Visakhapatnam,ACA-VDCA Stadium,47,Harbhajan Singh,Delhi Daredevils,4,34,,,,,,Mumbai Indians,,1
17,Jasprit Bumrah,,,,2,Visakhapatnam,ACA-VDCA Stadium,47,Rishabh Pant,Mumbai Indians,,,23,,1,135.29,,Delhi Daredevils,bold,
9,,,,,2,Visakhapatnam,ACA-VDCA Stadium,47,Jos Buttler,Delhi Daredevils,,,18,,1,200.00,,Mumbai Indians,,
28,Krunal Pandya,Jos Buttler,,,4,Visakhapatnam,ACA-VDCA Stadium,47,Quinton de Kock,Mumbai Indians,,,40,,2,142.85,,Delhi Daredevils,catch,
,,,15,6.50,,Visakhapatnam,ACA-VDCA Stadium,47,Mitchell McClenaghan,Delhi Daredevils,4,26,,,,,,Mumbai Indians,,0
37,Chris Morris,,6,6.92,7,Visakhapatnam,ACA-VDCA Stadium,47,Krunal Pandya,Delhi Daredevils,2.1,15,86,,6,232.43,,Mumbai Indians,bold,2
9,Jasprit Bumrah,Jos Buttler,,,1,Visakhapatnam,ACA-VDCA Stadium,47,JP Duminy,Mumbai Indians,,,9,,0,100.00,,Delhi Daredevils,catch,
7,,,2,14.75,1,Visakhapatnam,ACA-VDCA Stadium,47,Imran Tahir,Mumbai Indians,4,59,5,Vinay Kumar,0,71.42,,Delhi Daredevils,runout,0
6,Chris Morris,Quinton de Kock,,,0,Visakhapatnam,ACA-VDCA Stadium,47,Kieron Pollard,Delhi Daredevils,,,3,,0,50.00,,Mumbai Indians,catch,
,,,3,3.00,,Visakhapatnam,ACA-VDCA Stadium,47,Nitish Rana,Delhi Daredevils,1,3,,,,,,Mumbai Indians,,0
16,,,12,8.50,2,Visakhapatnam,ACA-VDCA Stadium,47,Chris Morris,Mumbai Indians,4,34,20,Ambati Rayudu/Jos Buttler,1,125.00,,Delhi Daredevils,runout,2
5,,,8,10.50,0,Visakhapatnam,ACA-VDCA Stadium,47,Shahbaz Nadeem,Mumbai Indians,4,42,1,,0,20.00,,Delhi Daredevils,,0
8,Harbhajan Singh,Jasprit Bumrah,,,1,Visakhapatnam,ACA-VDCA Stadium,47,Karun Nair,Mumbai Indians,,,8,,0,100.00,,Delhi Daredevils,catch,
42,Zaheer Khan,Karun Nair,,,2,Visakhapatnam,ACA-VDCA Stadium,47,Martin Guptill,Delhi Daredevils,,,48,,3,114.28,,Mumbai Indians,catch,
5,,,,,1,Visakhapatnam,ACA-VDCA Stadium,47,Ambati Rayudu,Delhi Daredevils,,,13,,1,260.00,,Mumbai Indians,,
,,,10,8.25,,Visakhapatnam,ACA-VDCA Stadium,47,Vinay Kumar,Delhi Daredevils,4,33,,,,,,Mumbai Indians,,1
5,Jasprit Bumrah,,9,10.50,0,Visakhapatnam,ACA-VDCA Stadium,47,Amit Mishra,Mumbai Indians,4,42,1,,0,20.00,,Delhi Daredevils,bold,1
11,,,,,0,Visakhapatnam,ACA-VDCA Stadium,47,Sanju Samson,Mumbai Indians,,,6,Harbhajan Singh/Krunal Pandya,0,54.54,,Delhi Daredevils,runout,
21,Amit Mishra,Rishabh Pant,,,1,Visakhapatnam,ACA-VDCA Stadium,47,Rohit Sharma,Delhi Daredevils,,,31,,3,147.61,,Mumbai Indians,catch,
,,,13,3.25,,Visakhapatnam,ACA-VDCA Stadium,47,Jasprit Bumrah,Delhi Daredevils,4,13,,,,,,Mumbai Indians,,3
4,Krunal Pandya,,11,5.75,0,Visakhapatnam,ACA-VDCA Stadium,47,Zaheer Khan,Mumbai Indians,4,23,2,,0,50.00,,Delhi Daredevils,bold,1
,,,5,9.33,,Mohali,IS Bindra Stadium,46,Marcus Stoinis,Sunrisers Hyderabad,3,28,,,,,,Kings XI Punjab,,0
22,,,,,4,Mohali,IS Bindra Stadium,46,Shikhar Dhawan,Kings XI Punjab,,,25,Mohit Sharma,0,113.63,,Sunrisers Hyderabad,runout,
,,,3,12.35,,Mohali,IS Bindra Stadium,46,Ashish Nehra,Kings XI Punjab,2.5,35,,,,,,Sunrisers Hyderabad,,0
,,,4,9.66,,Mohali,IS Bindra Stadium,46,Moises Henriques,Kings XI Punjab,3,29,,,,,,Sunrisers Hyderabad,,1
,,,7,9.33,,Mohali,IS Bindra Stadium,46,Anureet Singh,Sunrisers Hyderabad,3,28,,,,,,Kings XI Punjab,,0
56,Bhuvneshwar Kumar,David Warner,,,14,Mohali,IS Bindra Stadium,46,Hashim Amla,Sunrisers Hyderabad,,,96,,2,171.42,,Kings XI Punjab,catch,
22,Sandeep Sharma,David Miller,,,3,Mohali,IS Bindra Stadium,46,Deepak Hooda,Kings XI Punjab,,,34,,1,154.54,,Sunrisers Hyderabad,catch,
,,,9,8.00,,Mohali,IS Bindra Stadium,46,Mustafizur Rahman,Kings XI Punjab,4,32,,,,,,Sunrisers Hyderabad,,1
,,,7,8.75,,Mohali,IS Bindra Stadium,46,Sandeep Sharma,Sunrisers Hyderabad,4,35,,,,,,Kings XI Punjab,,1
11,,,2,9.42,0,Mohali,IS Bindra Stadium,46,Ben Cutting,Kings XI Punjab,1.1,11,18,,2,163.63,,Sunrisers Hyderabad,,0
20,Bhuvneshwar Kumar,,,,4,Mohali,IS Bindra Stadium,46,Gurkeerat Mann Singh,Sunrisers Hyderabad,,,27,,0,135.00,,Kings XI Punjab,bold,
23,Moises Henriques,Deepak Hooda,,,3,Mohali,IS Bindra Stadium,46,Wriddhiman Saha,Sunrisers Hyderabad,,,27,,0,117.39,,Kings XI Punjab,catch,
,,,10,8.00,,Mohali,IS Bindra Stadium,46,Bhuvneshwar Kumar,Kings XI Punjab,4,32,,,,,,Sunrisers Hyderabad,,2
