ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
0,,,6,8.66,0,Ranchi,JSCA International Cricket Stadium,21,Vinay Kumar,Chennai Super Kings,3,26,0,,0,0.00,,Kolkata Knight Riders,,0
40,Andre Russell,Yusuf Pathan,,,5,Ranchi,JSCA International Cricket Stadium,21,Brendon McCullum,Kolkata Knight Riders,,,56,,2,140.00,,Chennai Super Kings,catch,
40,Lasith Malinga,CM Gautam,,,3,Dubai,Dubai International Stadium,20,Lokesh Rahul,Mumbai Indians,,,46,,0,115.00,,Sunrisers Hyderabad,catch,
1,,,7,5.00,0,Dubai,Dubai International Stadium,20,Irfan Pathan,Mumbai Indians,2,10,1,,0,100.00,,Sunrisers Hyderabad,,2
3,Bhuvneshwar Kumar,Shikhar Dhawan,10,4.00,0,Dubai,Dubai International Stadium,20,Harbhajan Singh,Sunrisers Hyderabad,4,16,1,,0,33.33,,Mumbai Indians,catch,0
,,,15,5.00,,Dubai,Dubai International Stadium,20,Dale Steyn,Mumbai Indians,4,20,,,,,,Sunrisers Hyderabad,,2
4,Corey Anderson,Kieron Pollard,2,10.00,1,Dubai,Dubai International Stadium,20,Darren Sammy,Mumbai Indians,2,20,10,,1,250.00,,Sunrisers Hyderabad,catch,1
6,Zaheer Khan,Harbhajan Singh,,,1,Dubai,Dubai International Stadium,20,Shikhar Dhawan,Mumbai Indians,,,6,,0,100.00,,Sunrisers Hyderabad,catch,
17,Darren Sammy,,,,4,Dubai,Dubai International Stadium,20,Ben Dunk,Sunrisers Hyderabad,,,20,,0,117.64,,Mumbai Indians,bold,
4,,,,,2,Dubai,Dubai International Stadium,20,Naman Ojha,Mumbai Indians,,,10,,0,250.00,,Sunrisers Hyderabad,,
5,,,,,1,Dubai,Dubai International Stadium,20,CM Gautam,Sunrisers Hyderabad,,,4,,0,80.00,,Mumbai Indians,,
8,Dale Steyn,Naman Ojha,3,18.00,0,Dubai,Dubai International Stadium,20,Corey Anderson,Sunrisers Hyderabad,1,18,1,,0,12.50,,Mumbai Indians,catch,2
51,Corey Anderson,CM Gautam,,,1,Dubai,Dubai International Stadium,20,David Warner,Mumbai Indians,,,65,,4,127.45,,Sunrisers Hyderabad,catch,
,,,8,8.25,,Dubai,Dubai International Stadium,20,Karn Sharma,Mumbai Indians,4,33,,,,,,Sunrisers Hyderabad,,0
48,Irfan Pathan,,3,9.00,3,Dubai,Dubai International Stadium,20,Kieron Pollard,Sunrisers Hyderabad,4,36,78,,6,162.50,,Mumbai Indians,bold,0
,,,3,14.33,,Dubai,Dubai International Stadium,20,Pragyan Ojha,Sunrisers Hyderabad,3,43,,,,,,Mumbai Indians,,0
5,Dale Steyn,Naman Ojha,,,1,Dubai,Dubai International Stadium,20,Aditya Tare,Sunrisers Hyderabad,,,7,,0,140.00,,Mumbai Indians,catch,
,,,8,7.00,,Dubai,Dubai International Stadium,20,Lasith Malinga,Sunrisers Hyderabad,4,28,,,,,,Mumbai Indians,,1
15,Zaheer Khan,Ben Dunk,,,3,Dubai,Dubai International Stadium,20,Aaron Finch,Mumbai Indians,,,16,,0,106.66,,Sunrisers Hyderabad,catch,
27,Irfan Pathan,David Warner,,,5,Dubai,Dubai International Stadium,20,Ambati Rayudu,Sunrisers Hyderabad,,,35,,0,129.62,,Mumbai Indians,catch,
,,,16,4.25,,Dubai,Dubai International Stadium,20,Bhuvneshwar Kumar,Mumbai Indians,4,17,,,,,,Sunrisers Hyderabad,,2
,,,5,13.50,,Dubai,Dubai International Stadium,20,Amit Mishra,Mumbai Indians,4,54,,,,,,Sunrisers Hyderabad,,0
5,Bhuvneshwar Kumar,,,,0,Dubai,Dubai International Stadium,20,Rohit Sharma,Sunrisers Hyderabad,,,1,,0,20.00,,Mumbai Indians,bold,
2,,,11,6.50,0,Dubai,Dubai International Stadium,20,Zaheer Khan,Sunrisers Hyderabad,4,26,1,,0,50.00,,Mumbai Indians,,2
3,,,,,0,Abu Dhabi,Zayed Cricket Stadium,19,Steve Smith,Kolkata Knight Riders,,,5,,0,166.66,,Rajasthan Royals,,
19,ShakiAl Hasan,,,,4,Abu Dhabi,Zayed Cricket Stadium,19,Sanju Samson,Kolkata Knight Riders,,,20,,0,105.26,,Rajasthan Royals,bold,
,,,6,7.25,,Abu Dhabi,Zayed Cricket Stadium,19,Rajat Bhatia,Kolkata Knight Riders,4,29,,,,,,Rajasthan Royals,,1
1,Morne Morkel,Manvinder Bisla,1,7.00,0,Abu Dhabi,Zayed Cricket Stadium,19,Stuart Binny,Kolkata Knight Riders,1,7,0,,0,0.00,,Rajasthan Royals,catch,0
,,,10,10.00,,Abu Dhabi,Zayed Cricket Stadium,19,Morne Morkel,Rajasthan Royals,4,40,,,,,,Kolkata Knight Riders,,1
17,Pravin Tambe,Steve Smith,3,4.00,1,Abu Dhabi,Zayed Cricket Stadium,19,Jacques Kallis,Rajasthan Royals,1,4,13,,0,76.47,,Kolkata Knight Riders,catch,0
1,James Faulkner,,,,0,Abu Dhabi,Zayed Cricket Stadium,19,Robin Uthappa,Rajasthan Royals,,,0,,0,0.00,,Kolkata Knight Riders,bold,
3,Pravin Tambe,,,,0,Abu Dhabi,Zayed Cricket Stadium,19,Manish Pandey,Kolkata Knight Riders,,,8,,1,266.66,,Rajasthan Royals,lbw,
1,James Faulkner,Steve Smith,,,0,Abu Dhabi,Zayed Cricket Stadium,19,Suryakumar Yadav,Kolkata Knight Riders,,,1,James Faulkner,0,100.00,,Rajasthan Royals,runout,
1,,,0,11.00,0,Abu Dhabi,Zayed Cricket Stadium,19,James Faulkner,Rajasthan Royals,1,11,2,,0,200.00,,Kolkata Knight Riders,,0
44,Rajat Bhatia,Iqbal Abdulla,,,4,Abu Dhabi,Zayed Cricket Stadium,19,Gautam Gambhir,Rajasthan Royals,,,45,,0,102.27,,Kolkata Knight Riders,catch,
,,,8,7.75,,Abu Dhabi,Zayed Cricket Stadium,19,Pravin Tambe,Kolkata Knight Riders,4,31,,,,,,Rajasthan Royals,,2
,,,3,8.50,,Abu Dhabi,Zayed Cricket Stadium,19,Iqbal Abdulla,Kolkata Knight Riders,2,17,,,,,,Rajasthan Royals,,0
,,,11,7.00,,Abu Dhabi,Zayed Cricket Stadium,19,Kane Richardson,Kolkata Knight Riders,4,28,,,,,,Rajasthan Royals,,1
1,,,0,11.00,0,Abu Dhabi,Zayed Cricket Stadium,19,Sunil Narine,Rajasthan Royals,1,11,1,,0,100.00,,Kolkata Knight Riders,,0
2,,,8,5.75,0,Abu Dhabi,Zayed Cricket Stadium,19,Shakib Al Hasan,Kolkata Knight Riders,4,23,2,Steve Smith,0,100.00,,Rajasthan Royals,runout,1
9,Kane Richardson,Karun Nair,,,0,Abu Dhabi,Zayed Cricket Stadium,19,Manvinder Bisla,Rajasthan Royals,,,3,,0,33.33,,Kolkata Knight Riders,catch,
59,Vinay Kumar,Suryakumar Yadav,,,6,Abu Dhabi,Zayed Cricket Stadium,19,Ajinkya Rahane,Kolkata Knight Riders,,,72,,1,122.03,,Rajasthan Royals,catch,
5,Vinay Kumar,,,,0,Abu Dhabi,Zayed Cricket Stadium,19,Karun Nair,Kolkata Knight Riders,,,1,,0,20.00,,Rajasthan Royals,bold,
1,James Faulkner,,9,7.50,0,Abu Dhabi,Zayed Cricket Stadium,19,Vinay Kumar,Rajasthan Royals,4,30,0,,0,0.00,,Kolkata Knight Riders,bold,2
1,,,6,9.00,0,Abu Dhabi,Zayed Cricket Stadium,19,Piyush Chawla,Rajasthan Royals,3,27,0,Steve Smith,0,0.00,,Kolkata Knight Riders,runout,0
3,,,6,8.66,1,Abu Dhabi,Zayed Cricket Stadium,19,Shane Watson,Kolkata Knight Riders,3,26,6,Manish Pandey,0,200.00,,Rajasthan Royals,runout,0
18,Ashok Dinda,Parthiv Patel,,,1,Dubai,Dubai International Stadium,18,Cheteshwar Pujara,Royal Challengers Bangalore,,,10,,0,55.55,,Kings XI Punjab,catch,
26,Yuzvendra Chahal,Parthiv Patel,,,4,Dubai,Dubai International Stadium,18,Virender Sehwag,Royal Challengers Bangalore,,,32,,0,123.07,,Kings XI Punjab,catch,
,,,,,,Dubai,Dubai International Stadium,18,Wriddhiman Saha,Royal Challengers Bangalore,,,,,,,,Kings XI Punjab,catch,
27,Dwayne Smith,Ishwar Pandey,,,1,Sharjah,Sharjah Cricket Stadium,17,Lokesh Rahul,Chennai Super Kings,,,25,,1,92.59,,Sunrisers Hyderabad,catch,
10,Ishant Sharma,Venugopal Rao,,,1,Sharjah,Sharjah Cricket Stadium,17,Suresh Raina,Sunrisers Hyderabad,,,14,,1,140.00,,Chennai Super Kings,catch,
14,,,,,1,Sharjah,Sharjah Cricket Stadium,17,MS Dhoni,Sunrisers Hyderabad,,,13,,0,92.85,,Chennai Super Kings,,
1,Bhuvneshwar Kumar,Lokesh Rahul,,,0,Sharjah,Sharjah Cricket Stadium,17,Faf du Plessis,Sunrisers Hyderabad,,,0,,0,0.00,,Chennai Super Kings,catch,
,,,13,5.00,,Sharjah,Sharjah Cricket Stadium,17,Dale Steyn,Chennai Super Kings,4,20,,,,,,Sunrisers Hyderabad,,0
15,,,,,2,Sharjah,Sharjah Cricket Stadium,17,Darren Sammy,Chennai Super Kings,,,23,,1,153.33,,Sunrisers Hyderabad,,
33,Karn Sharma,,,,3,Sharjah,Sharjah Cricket Stadium,17,Brendon McCullum,Sunrisers Hyderabad,,,40,,2,121.21,,Chennai Super Kings,bold,
9,Ben Hilfenhaus,Mithun Manhas,,,1,Sharjah,Sharjah Cricket Stadium,17,Shikhar Dhawan,Chennai Super Kings,,,7,,0,77.77,,Sunrisers Hyderabad,catch,
4,,,,,0,Sharjah,Sharjah Cricket Stadium,17,Mithun Manhas,Sunrisers Hyderabad,,,3,,0,75.00,,Chennai Super Kings,,
15,Mohit Sharma,Dwayne Smith,,,0,Sharjah,Sharjah Cricket Stadium,17,Venugopal Rao,Chennai Super Kings,,,13,,0,86.66,,Sunrisers Hyderabad,catch,
2,Ben Hilfenhaus,,,,0,Sharjah,Sharjah Cricket Stadium,17,David Warner,Chennai Super Kings,,,0,,0,0.00,,Sunrisers Hyderabad,lbw,
,,,10,4.25,,Sharjah,Sharjah Cricket Stadium,17,Ravichandran Ashwin,Sunrisers Hyderabad,4,17,,,,,,Chennai Super Kings,,0
9,Ishant Sharma,,3,7.66,0,Sharjah,Sharjah Cricket Stadium,17,Ravindra Jadeja,Sunrisers Hyderabad,3,23,6,,0,66.66,,Chennai Super Kings,bold,0
7,,,7,8.75,0,Sharjah,Sharjah Cricket Stadium,17,Karn Sharma,Chennai Super Kings,4,35,17,,2,242.85,,Sunrisers Hyderabad,,1
,,,11,9.25,,Sharjah,Sharjah Cricket Stadium,17,Ishant Sharma,Chennai Super Kings,4,37,,,,,,Sunrisers Hyderabad,,2
45,Mohit Sharma,,,,5,Sharjah,Sharjah Cricket Stadium,17,Aaron Finch,Chennai Super Kings,,,44,,0,97.77,,Sunrisers Hyderabad,bold,
46,Bhuvneshwar Kumar,David Warner,5,5.50,4,Sharjah,Sharjah Cricket Stadium,17,Dwayne Smith,Sunrisers Hyderabad,2,11,66,,5,143.47,,Chennai Super Kings,catch,1
,,,5,7.33,,Sharjah,Sharjah Cricket Stadium,17,Ishwar Pandey,Sunrisers Hyderabad,3,22,,,,,,Chennai Super Kings,,0
,,,12,5.75,,Sharjah,Sharjah Cricket Stadium,17,Bhuvneshwar Kumar,Chennai Super Kings,4,23,,,,,,Sunrisers Hyderabad,,2
,,,5,7.71,,Sharjah,Sharjah Cricket Stadium,17,Amit Mishra,Chennai Super Kings,3.3,27,,,,,,Sunrisers Hyderabad,,0
,,,13,8.00,,Sharjah,Sharjah Cricket Stadium,17,Ben Hilfenhaus,Sunrisers Hyderabad,4,32,,,,,,Chennai Super Kings,,2
,,,7,6.75,,Sharjah,Sharjah Cricket Stadium,17,Mohit Sharma,Sunrisers Hyderabad,4,27,,,,,,Chennai Super Kings,,2
3,Lasith Malinga,Ambati Rayudu,,,0,Sharjah,Sharjah Cricket Stadium,16,Dinesh Karthik,Mumbai Indians,,,2,,0,66.66,,Delhi Daredevils,catch,
5,,,11,5.75,1,Sharjah,Sharjah Cricket Stadium,16,Harbhajan Singh,Delhi Daredevils,4,23,10,,1,200.00,,Mumbai Indians,,0
24,Corey Anderson,Michael Hussey,,,2,Sharjah,Sharjah Cricket Stadium,16,Quinton de Kock,Mumbai Indians,,,16,,0,66.66,,Delhi Daredevils,catch,
,,,9,4.75,,Sharjah,Sharjah Cricket Stadium,16,Shahbaz Nadeem,Mumbai Indians,4,19,,,,,,Delhi Daredevils,,1
,,,9,7.25,,Sharjah,Sharjah Cricket Stadium,16,Jaydev Unadkat,Mumbai Indians,4,29,,,,,,Delhi Daredevils,,2
18,,,,,3,Sharjah,Sharjah Cricket Stadium,16,CM Gautam,Delhi Daredevils,,,22,Shahbaz Nadeem,0,122.22,,Mumbai Indians,runout,
14,Jaydev Unadkat,Quinton de Kock,3,8.00,2,Sharjah,Sharjah Cricket Stadium,16,Corey Anderson,Delhi Daredevils,2,16,13,,0,92.85,,Mumbai Indians,catch,1
10,,,,,2,Sharjah,Sharjah Cricket Stadium,16,Kedar Jadhav,Mumbai Indians,,,14,,0,140.00,,Delhi Daredevils,,
,,,8,9.00,,Sharjah,Sharjah Cricket Stadium,16,Mohammed Shami,Mumbai Indians,4,36,,,,,,Delhi Daredevils,,0
24,Lasith Malinga,sub (Apporv Wankhade),9,4.33,0,Sharjah,Sharjah Cricket Stadium,16,JP Duminy,Mumbai Indians,3,13,19,,0,79.16,,Delhi Daredevils,catch,0
30,,,,,2,Sharjah,Sharjah Cricket Stadium,16,Kieron Pollard,Delhi Daredevils,,,33,,2,110.00,,Mumbai Indians,,
,,,8,6.50,,Sharjah,Sharjah Cricket Stadium,16,Pragyan Ojha,Delhi Daredevils,4,26,,,,,,Mumbai Indians,,0
18,Jaydev Unadkat,,,,0,Sharjah,Sharjah Cricket Stadium,16,Michael Hussey,Delhi Daredevils,,,10,,0,55.55,,Mumbai Indians,bold,
18,,,,,2,Sharjah,Sharjah Cricket Stadium,16,Kevin Pietersen,Mumbai Indians,,,26,,1,144.44,,Delhi Daredevils,,
10,Wayne Parnell,Quinton de Kock,,,1,Sharjah,Sharjah Cricket Stadium,16,Aditya Tare,Delhi Daredevils,,,8,,0,80.00,,Mumbai Indians,catch,
34,Rohit Sharma,,,,4,Sharjah,Sharjah Cricket Stadium,16,Murali Vijay,Mumbai Indians,,,40,,1,117.64,,Delhi Daredevils,bold,
,,,14,4.25,,Sharjah,Sharjah Cricket Stadium,16,Lasith Malinga,Delhi Daredevils,4,17,,,,,,Mumbai Indians,,2
21,Shahbaz Nadeem,Laxmi Ratan Shukla,,,1,Sharjah,Sharjah Cricket Stadium,16,Ambati Rayudu,Delhi Daredevils,,,14,,0,66.66,,Mumbai Indians,catch,
,,,17,4.25,,Sharjah,Sharjah Cricket Stadium,16,Wayne Parnell,Mumbai Indians,4,17,,,,,,Delhi Daredevils,,1
,,,4,5.00,,Sharjah,Sharjah Cricket Stadium,16,Laxmi Ratan Shukla,Mumbai Indians,1,5,,,,,,Delhi Daredevils,,0
5,,,4,10.00,0,Sharjah,Sharjah Cricket Stadium,16,Rohit Sharma,Delhi Daredevils,2,20,4,Mohammed Shami,0,80.00,,Mumbai Indians,runout,1
0,,,7,6.00,0,Sharjah,Sharjah Cricket Stadium,16,Zaheer Khan,Delhi Daredevils,2.5,17,0,,0,0.00,,Mumbai Indians,,0
5,,,16,5.25,0,Abu Dhabi,Zayed Cricket Stadium,15,Sandeep Sharma,Kolkata Knight Riders,4,21,2,,0,40.00,,Kings XI Punjab,,3
5,Rishi Dhawan,,,,0,Abu Dhabi,Zayed Cricket Stadium,15,Yusuf Pathan,Kings XI Punjab,,,3,,0,60.00,,Kolkata Knight Riders,lbw,
10,Jacques Kallis,,,,1,Abu Dhabi,Zayed Cricket Stadium,15,Wriddhiman Saha,Kolkata Knight Riders,,,14,,1,140.00,,Kings XI Punjab,lbw,
3,,,13,6.50,0,Abu Dhabi,Zayed Cricket Stadium,15,Morne Morkel,Kings XI Punjab,4,26,4,,0,133.33,,Kolkata Knight Riders,,1
11,Lakshmipathy Balaji,Glenn Maxwell,7,8.00,2,Abu Dhabi,Zayed Cricket Stadium,15,Jacques Kallis,Kings XI Punjab,4,32,9,,0,81.81,,Kolkata Knight Riders,catch,1
27,,,,,2,Abu Dhabi,Zayed Cricket Stadium,15,Robin Uthappa,Kings XI Punjab,,,19,George Bailey,0,70.37,,Kolkata Knight Riders,runout,
10,Sandeep Sharma,,,,1,Abu Dhabi,Zayed Cricket Stadium,15,Manish Pandey,Kings XI Punjab,,,8,,0,80.00,,Kolkata Knight Riders,lbw,
17,Sandeep Sharma,Mitchell Johnson,,,3,Abu Dhabi,Zayed Cricket Stadium,15,Suryakumar Yadav,Kings XI Punjab,,,34,,1,200.00,,Kolkata Knight Riders,catch,
5,Sandeep Sharma,Axar Patel,,,0,Abu Dhabi,Zayed Cricket Stadium,15,Gautam Gambhir,Kings XI Punjab,,,1,,0,20.00,,Kolkata Knight Riders,catch,
10,Sunil Narine,,13,4.00,0,Abu Dhabi,Zayed Cricket Stadium,15,Axar Patel,Kolkata Knight Riders,4,16,7,,0,70.00,Robin Uthappa,Kings XI Punjab,stemping,2
30,Piyush Chawla,,,,3,Abu Dhabi,Zayed Cricket Stadium,15,Virender Sehwag,Kolkata Knight Riders,,,37,,1,123.33,,Kings XI Punjab,bold,
12,Morne Morkel,,,,2,Abu Dhabi,Zayed Cricket Stadium,15,Glenn Maxwell,Kolkata Knight Riders,,,15,,0,125.00,,Kings XI Punjab,bold,
2,Sunil Narine,,8,7.00,0,Abu Dhabi,Zayed Cricket Stadium,15,Lakshmipathy Balaji,Kolkata Knight Riders,3,21,0,,0,0.00,,Kings XI Punjab,lbw,1
4,Mitchell Johnson,,10,7.00,0,Abu Dhabi,Zayed Cricket Stadium,15,Umesh Yadav,Kings XI Punjab,4,28,2,,0,50.00,,Kolkata Knight Riders,bold,0
8,Mitchell Johnson,,11,6.00,0,Abu Dhabi,Zayed Cricket Stadium,15,Sunil Narine,Kings XI Punjab,4,24,6,,0,75.00,,Kolkata Knight Riders,bold,3
10,Piyush Chawla,Morne Morkel,,,2,Abu Dhabi,Zayed Cricket Stadium,15,David Miller,Kolkata Knight Riders,,,14,,0,140.00,,Kings XI Punjab,catch,
8,,,,,1,Abu Dhabi,Zayed Cricket Stadium,15,Cheteshwar Pujara,Kolkata Knight Riders,,,8,Manish Pandey,0,100.00,,Kings XI Punjab,runout,
1,Sunil Narine,,11,6.60,0,Abu Dhabi,Zayed Cricket Stadium,15,Mitchell Johnson,Kolkata Knight Riders,3.2,22,0,,0,0.00,,Kings XI Punjab,bold,2
15,Piyush Chawla,Morne Morkel,,,1,Abu Dhabi,Zayed Cricket Stadium,15,George Bailey,Kolkata Knight Riders,,,11,,0,73.33,,Kings XI Punjab,catch,
18,,,9,6.00,2,Abu Dhabi,Zayed Cricket Stadium,15,Rishi Dhawan,Kolkata Knight Riders,4,24,19,,0,105.55,,Kings XI Punjab,,1
2,Axar Patel,,10,4.75,0,Abu Dhabi,Zayed Cricket Stadium,15,Piyush Chawla,Kings XI Punjab,4,19,0,,0,0.00,Wriddhiman Saha,Kolkata Knight Riders,stemping,3
18,Axar Patel,,,,2,Abu Dhabi,Zayed Cricket Stadium,15,Chris Lynn,Kings XI Punjab,,,13,,0,72.22,,Kolkata Knight Riders,bold,
3,Stuart Binny,Sanju Samson,,,0,Abu Dhabi,Zayed Cricket Stadium,14,Yogesh Takawale,Rajasthan Royals,,,0,,0,0.00,,Royal Challengers Bangalore,catch,
0,,,5,1.00,0,Abu Dhabi,Zayed Cricket Stadium,14,Stuart Binny,Royal Challengers Bangalore,1,1,0,,0,0.00,,Rajasthan Royals,,1
19,Mitchell Starc,Parthiv Patel,,,4,Abu Dhabi,Zayed Cricket Stadium,14,Ajinkya Rahane,Royal Challengers Bangalore,,,23,,0,121.05,,Rajasthan Royals,catch,
12,Mitchell Starc,Parthiv Patel,,,0,Abu Dhabi,Zayed Cricket Stadium,14,Karun Nair,Royal Challengers Bangalore,,,8,,0,66.66,,Rajasthan Royals,catch,
17,,,,,1,Abu Dhabi,Zayed Cricket Stadium,14,Abhishek Nayar,Royal Challengers Bangalore,,,11,,0,64.70,,Rajasthan Royals,,
,,,11,4.50,,Abu Dhabi,Zayed Cricket Stadium,14,Kane Richardson,Royal Challengers Bangalore,4,18,,,,,,Rajasthan Royals,,2
25,Pravin Tambe,Tim Southee,,,3,Abu Dhabi,Zayed Cricket Stadium,14,Virat Kohli,Rajasthan Royals,,,21,,0,84.00,,Royal Challengers Bangalore,catch,
13,Pravin Tambe,Steve Smith,,,1,Abu Dhabi,Zayed Cricket Stadium,14,Albie Morkel,Rajasthan Royals,,,7,,0,53.84,,Royal Challengers Bangalore,catch,
13,Pravin Tambe,Tim Southee,13,4.00,0,Abu Dhabi,Zayed Cricket Stadium,14,Ravi Rampaul,Rajasthan Royals,4,16,13,,1,100.00,,Royal Challengers Bangalore,catch,0
3,Pravin Tambe,,7,4.00,0,Abu Dhabi,Zayed Cricket Stadium,14,Ashok Dinda,Rajasthan Royals,2,8,0,,0,0.00,,Royal Challengers Bangalore,lbw,0
,,,2,7.00,,Abu Dhabi,Zayed Cricket Stadium,14,Rajat Bhatia,Royal Challengers Bangalore,1,7,,,,,,Rajasthan Royals,,1
,,,10,5.33,,Abu Dhabi,Zayed Cricket Stadium,14,Tim Southee,Royal Challengers Bangalore,3,16,,,,,,Rajasthan Royals,,0
16,Rajat Bhatia,Stuart Binny,15,7.25,2,Abu Dhabi,Zayed Cricket Stadium,14,Mitchell Starc,Rajasthan Royals,4,29,18,,0,112.50,,Royal Challengers Bangalore,catch,2
8,Shane Watson,,,,0,Abu Dhabi,Zayed Cricket Stadium,14,Sachin Rana,Rajasthan Royals,,,3,,0,37.50,,Royal Challengers Bangalore,bold,
6,,,,,0,Abu Dhabi,Zayed Cricket Stadium,14,Sanju Samson,Royal Challengers Bangalore,,,2,Yogesh Takawale,0,33.33,,Rajasthan Royals,runout,
1,Kane Richardson,,,,0,Abu Dhabi,Zayed Cricket Stadium,14,AB de Villiers,Rajasthan Royals,,,0,,0,0.00,,Royal Challengers Bangalore,bold,
7,Kane Richardson,Steve Smith,,,0,Abu Dhabi,Zayed Cricket Stadium,14,Yuvraj Singh,Rajasthan Royals,,,3,,0,42.85,,Royal Challengers Bangalore,catch,
,,,14,5.00,,Abu Dhabi,Zayed Cricket Stadium,14,Pravin Tambe,Royal Challengers Bangalore,4,20,,,,,,Rajasthan Royals,,4
0,,,13,5.66,0,Abu Dhabi,Zayed Cricket Stadium,14,Yuzvendra Chahal,Rajasthan Royals,3,17,0,,0,0.00,,Royal Challengers Bangalore,,1
1,,,,,0,Abu Dhabi,Zayed Cricket Stadium,14,Parthiv Patel,Rajasthan Royals,,,1,Ajinkya Rahane,0,100.00,,Royal Challengers Bangalore,runout,
24,Yuzvendra Chahal,AB de Villiers,11,2.50,1,Abu Dhabi,Zayed Cricket Stadium,14,Shane Watson,Royal Challengers Bangalore,2,5,24,,2,100.00,,Rajasthan Royals,catch,1
,,,12,5.50,,Dubai,Dubai International Stadium,13,Lasith Malinga,Chennai Super Kings,4,22,,,,,,Mumbai Indians,,0
11,Mohit Sharma,,0,10.00,1,Dubai,Dubai International Stadium,13,Kieron Pollard,Chennai Super Kings,1,10,12,,0,109.09,,Mumbai Indians,bold,0
4,Harbhajan Singh,,3,10.66,0,Dubai,Dubai International Stadium,13,Suresh Raina,Mumbai Indians,3,32,1,,0,25.00,CM Gautam,Chennai Super Kings,stemping,0
,,,14,6.25,,Dubai,Dubai International Stadium,13,Pragyan Ojha,Chennai Super Kings,4,25,,,,,,Mumbai Indians,,1
2,Mohit Sharma,Suresh Raina,,,0,Dubai,Dubai International Stadium,13,Ambati Rayudu,Chennai Super Kings,,,1,,0,50.00,,Mumbai Indians,catch,
7,Ben Hilfenhaus,,,,0,Dubai,Dubai International Stadium,13,Michael Hussey,Chennai Super Kings,,,1,,0,14.28,,Mumbai Indians,bold,
22,Pragyan Ojha,Corey Anderson,,,0,Dubai,Dubai International Stadium,13,Dwayne Smith,Mumbai Indians,,,29,,4,131.81,,Chennai Super Kings,catch,
4,,,,,1,Dubai,Dubai International Stadium,13,CM Gautam,Chennai Super Kings,,,7,,0,175.00,,Mumbai Indians,,
31,,,2,11.50,3,Dubai,Dubai International Stadium,13,Corey Anderson,Chennai Super Kings,2,23,39,Ravichandran Ashwin,1,125.80,,Mumbai Indians,runout,0
2,Mohit Sharma,Brendon McCullum,10,6.75,0,Dubai,Dubai International Stadium,13,Harbhajan Singh,Chennai Super Kings,4,27,0,,0,0.00,,Mumbai Indians,catch,2
11,,,,,1,Dubai,Dubai International Stadium,13,MS Dhoni,Mumbai Indians,,,14,,1,127.27,,Chennai Super Kings,,
25,Harbhajan Singh,,,,0,Dubai,Dubai International Stadium,13,Faf du Plessis,Mumbai Indians,,,20,,0,80.00,CM Gautam,Chennai Super Kings,stemping,
,,,5,9.75,,Dubai,Dubai International Stadium,13,Ben Hilfenhaus,Mumbai Indians,4,39,,,,,,Chennai Super Kings,,2
3,,,11,7.75,0,Dubai,Dubai International Stadium,13,Zaheer Khan,Chennai Super Kings,4,31,7,,1,233.33,,Mumbai Indians,,0
,,,12,5.25,,Dubai,Dubai International Stadium,13,Ishwar Pandey,Mumbai Indians,4,21,,,,,,Chennai Super Kings,,0
19,Mohit Sharma,Suresh Raina,,,4,Dubai,Dubai International Stadium,13,Aditya Tare,Chennai Super Kings,,,23,,0,121.05,,Mumbai Indians,catch,
,,,9,5.00,,Dubai,Dubai International Stadium,13,Ravichandran Ashwin,Mumbai Indians,4,20,,,,,,Chennai Super Kings,,0
41,Ben Hilfenhaus,Dwayne Smith,,,3,Dubai,Dubai International Stadium,13,Rohit Sharma,Chennai Super Kings,,,50,,2,121.95,,Mumbai Indians,catch,
,,,14,3.50,,Dubai,Dubai International Stadium,13,Mohit Sharma,Mumbai Indians,4,14,,,,,,Chennai Super Kings,,4
,,,0,14.00,,Dubai,Dubai International Stadium,13,Ravindra Jadeja,Mumbai Indians,1,14,,,,,,Chennai Super Kings,,0
53,,,,,8,Dubai,Dubai International Stadium,13,Brendon McCullum,Mumbai Indians,,,71,,2,133.96,,Chennai Super Kings,,
,,,11,5.75,,Dubai,Dubai International Stadium,12,Karn Sharma,Delhi Daredevils,4,23,,,,,,Sunrisers Hyderabad,,1
53,,,,,8,Dubai,Dubai International Stadium,12,Aaron Finch,Delhi Daredevils,,,88,,4,166.03,,Sunrisers Hyderabad,,
17,Dale Steyn,Darren Sammy,,,1,Dubai,Dubai International Stadium,12,Kevin Pietersen,Sunrisers Hyderabad,,,16,,1,94.11,,Delhi Daredevils,catch,
,,,12,6.00,,Dubai,Dubai International Stadium,12,Shahbaz Nadeem,Sunrisers Hyderabad,4,24,,,,,,Delhi Daredevils,,1
14,Dale Steyn,Lokesh Rahul,,,1,Dubai,Dubai International Stadium,12,Dinesh Karthik,Sunrisers Hyderabad,,,15,,0,107.14,,Delhi Daredevils,catch,
22,Shahbaz Nadeem,Kevin Pietersen,,,5,Dubai,Dubai International Stadium,12,Shikhar Dhawan,Delhi Daredevils,,,33,,1,150.00,,Sunrisers Hyderabad,catch,
13,,,,,2,Dubai,Dubai International Stadium,12,Manoj Tiwary,Sunrisers Hyderabad,,,23,,1,176.92,,Delhi Daredevils,,
