ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
13,Karn Sharma,Hardik Pandya,,,3,Mumbai,Wankhede Stadium,38,Mandeep Singh,Mumbai Indians,,,17,,0,130.76,,Royal Challengers Bangalore,catch,
,,,8,9.00,,Mumbai,Wankhede Stadium,38,Yuzvendra Chahal,Mumbai Indians,4,36,,,,,,Royal Challengers Bangalore,,1
8,Shane Watson,Adam Milne,5,7.66,1,Mumbai,Wankhede Stadium,38,Karn Sharma,Royal Challengers Bangalore,3,23,9,,0,112.50,,Mumbai Indians,catch,1
13,Yuzvendra Chahal,Travis Head,,,2,Mumbai,Wankhede Stadium,38,Kieron Pollard,Royal Challengers Bangalore,,,17,,0,130.76,,Mumbai Indians,catch,
1,,,1,14.50,0,Mumbai,Wankhede Stadium,38,Adam Milne,Mumbai Indians,2,29,0,,0,0.00,,Royal Challengers Bangalore,,0
27,Krunal Pandya,Jasprit Bumrah,,,3,Mumbai,Wankhede Stadium,38,AB de Villiers,Mumbai Indians,,,43,,3,159.25,,Royal Challengers Bangalore,catch,
28,Pawan Negi,Travis Head,,,4,Mumbai,Wankhede Stadium,38,Nitish Rana,Royal Challengers Bangalore,,,27,,0,96.42,,Mumbai Indians,catch,
22,Mitchell McClenaghan,Kieron Pollard,,,2,Mumbai,Wankhede Stadium,38,Kedar Jadhav,Mumbai Indians,,,28,,0,127.27,,Royal Challengers Bangalore,catch,
,,,10,7.75,,Mumbai,Wankhede Stadium,38,Lasith Malinga,Royal Challengers Bangalore,4,31,,,,,,Mumbai Indians,,0
,,,8,8.25,,Mumbai,Wankhede Stadium,38,Jasprit Bumrah,Royal Challengers Bangalore,4,33,,,,,,Mumbai Indians,,1
37,,,,,6,Mumbai,Wankhede Stadium,38,Rohit Sharma,Royal Challengers Bangalore,,,56,,1,151.35,,Mumbai Indians,,
15,Krunal Pandya,Hardik Pandya,,,1,Mumbai,Wankhede Stadium,38,Travis Head,Mumbai Indians,,,12,,0,80.00,,Royal Challengers Bangalore,catch,
5,Jasprit Bumrah,,6,7.30,0,Mumbai,Wankhede Stadium,38,Shane Watson,Mumbai Indians,3.5,28,3,,0,60.00,,Royal Challengers Bangalore,bold,1
,,,7,8.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Nathan Coulter-Nile,Sunrisers Hyderabad,4,34,,,,,,Kolkata Knight Riders,,0
30,,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Shikhar Dhawan,Kolkata Knight Riders,,,29,Kuldeep Yadav,1,96.66,,Sunrisers Hyderabad,runout,
,,,7,9.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Rashid Khan,Kolkata Knight Riders,4,38,,,,,,Sunrisers Hyderabad,,1
,,,11,6.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Siddarth Kaul,Kolkata Knight Riders,4,26,,,,,,Sunrisers Hyderabad,,2
3,,,8,11.50,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Chris Woakes,Sunrisers Hyderabad,4,46,6,,0,200.00,,Kolkata Knight Riders,,1
,,,1,10.33,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Moises Henriques,Kolkata Knight Riders,3,31,,,,,,Sunrisers Hyderabad,,0
17,Bhuvneshwar Kumar,Rashid Khan,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Sheldon Jackson,Sunrisers Hyderabad,,,16,,0,94.11,,Kolkata Knight Riders,catch,
28,Mohammed Siraj,David Warner,,,4,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Robin Uthappa,Sunrisers Hyderabad,,,53,,4,189.28,,Kolkata Knight Riders,catch,
15,Siddarth Kaul,Rashid Khan,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Colin de Grandhomme,Sunrisers Hyderabad,,,18,,1,120.00,,Kolkata Knight Riders,catch,
13,Rashid Khan,Siddarth Kaul,1,17.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Yusuf Pathan,Sunrisers Hyderabad,1,17,12,,0,92.30,,Kolkata Knight Riders,catch,0
,,,12,6.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Mohammed Siraj,Kolkata Knight Riders,4,26,,,,,,Sunrisers Hyderabad,,2
,,,11,7.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Umesh Yadav,Sunrisers Hyderabad,4,30,,,,,,Kolkata Knight Riders,,0
29,Bhuvneshwar Kumar,&,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Manish Pandey,Sunrisers Hyderabad,,,39,,0,134.48,,Kolkata Knight Riders,catch,
,,,7,7.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Bhuvneshwar Kumar,Kolkata Knight Riders,4,29,,,,,,Sunrisers Hyderabad,,2
11,Siddarth Kaul,Rashid Khan,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Gautam Gambhir,Sunrisers Hyderabad,,,11,,0,100.00,,Kolkata Knight Riders,catch,
59,Chris Woakes,Gautam Gambhir,,,10,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,David Warner,Kolkata Knight Riders,,,126,,8,213.55,,Sunrisers Hyderabad,catch,
4,Mohammed Siraj,David Warner,2,12.33,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Sunil Narine,Sunrisers Hyderabad,3,37,1,,0,25.00,,Kolkata Knight Riders,catch,0
6,,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Yuvraj Singh,Kolkata Knight Riders,,,6,,0,100.00,,Sunrisers Hyderabad,,
,,,5,10.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Kuldeep Yadav,Sunrisers Hyderabad,4,43,,,,,,Kolkata Knight Riders,,0
,,,0,10.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Bipul Sharma,Kolkata Knight Riders,1,10,,,,,,Sunrisers Hyderabad,,0
25,,,,,5,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,37,Kane Williamson,Kolkata Knight Riders,,,40,Nathan Coulter-Nile/Robin Uthappa,0,160.00,,Sunrisers Hyderabad,runout,
20,Sandeep Sharma,Shaun Marsh,5,9.00,1,Mohali,IS Bindra Stadium,36,Kagiso Rabada,Kings XI Punjab,2,18,11,,0,55.00,,Delhi Daredevils,catch,0
,,,5,2.57,,Mohali,IS Bindra Stadium,36,Mohit Sharma,Delhi Daredevils,1.1,3,,,,,,Kings XI Punjab,,1
27,,,,,6,Mohali,IS Bindra Stadium,36,Martin Guptill,Delhi Daredevils,,,50,,3,185.18,,Kings XI Punjab,,
20,,,,,1,Mohali,IS Bindra Stadium,36,Hashim Amla,Delhi Daredevils,,,16,,0,80.00,,Kings XI Punjab,,
10,Axar Patel,,,,0,Mohali,IS Bindra Stadium,36,Karun Nair,Kings XI Punjab,,,11,,1,110.00,,Delhi Daredevils,bold,
,,,15,3.00,,Mohali,IS Bindra Stadium,36,Glenn Maxwell,Delhi Daredevils,4,12,,,,,,Kings XI Punjab,,1
2,Sandeep Sharma,Wriddhiman Saha,,,0,Mohali,IS Bindra Stadium,36,Sam Billings,Kings XI Punjab,,,0,,0,0.00,,Delhi Daredevils,catch,
,,,14,5.00,,Mohali,IS Bindra Stadium,36,Sandeep Sharma,Delhi Daredevils,4,20,,,,,,Kings XI Punjab,,4
25,Varun Aaron,,,,0,Mohali,IS Bindra Stadium,36,Corey Anderson,Kings XI Punjab,,,18,,1,72.00,,Delhi Daredevils,bold,
,,,9,3.50,,Mohali,IS Bindra Stadium,36,T Natarajan,Delhi Daredevils,2,7,,,,,,Kings XI Punjab,,0
,,,12,5.50,,Mohali,IS Bindra Stadium,36,Axar Patel,Delhi Daredevils,4,22,,,,,,Kings XI Punjab,,2
6,Glenn Maxwell,,,,0,Mohali,IS Bindra Stadium,36,Rishabh Pant,Kings XI Punjab,,,3,,0,50.00,,Delhi Daredevils,lbw,
9,,,2,9.00,0,Mohali,IS Bindra Stadium,36,Amit Mishra,Kings XI Punjab,1,9,4,,0,44.44,,Delhi Daredevils,,0
7,Sandeep Sharma,&,,,1,Mohali,IS Bindra Stadium,36,Shreyas Iyer,Kings XI Punjab,,,6,,0,85.71,,Delhi Daredevils,catch,
,,,9,1.50,,Mohali,IS Bindra Stadium,36,Varun Aaron,Delhi Daredevils,2,3,,,,,,Kings XI Punjab,,2
14,Sandeep Sharma,Mohit Sharma,,,1,Mohali,IS Bindra Stadium,36,Sanju Samson,Kings XI Punjab,,,5,,0,35.71,,Delhi Daredevils,catch,
4,Varun Aaron,Sandeep Sharma,6,9.50,0,Mohali,IS Bindra Stadium,36,Mohammed Shami,Kings XI Punjab,2,19,2,,0,50.00,,Delhi Daredevils,catch,0
5,Axar Patel,&,6,6.50,0,Mohali,IS Bindra Stadium,36,Chris Morris,Kings XI Punjab,2,13,2,,0,40.00,,Delhi Daredevils,catch,0
1,Mohit Sharma,&,1,10.80,0,Mohali,IS Bindra Stadium,36,Shahbaz Nadeem,Kings XI Punjab,0.5,9,0,,0,0.00,,Delhi Daredevils,catch,0
3,Jasprit Bumrah,Kieron Pollard,6,7.00,0,Rajkot,Saurashtra Cricket Association Stadium,35,Suresh Raina,Mumbai Indians,4,28,1,,0,33.33,,Gujarat Lions,catch,0
8,Krunal Pandya,,,,0,Rajkot,Saurashtra Cricket Association Stadium,35,Dinesh Karthik,Mumbai Indians,,,2,,0,25.00,Parthiv Patel,Gujarat Lions,stemping,
1,Basil Thampi,,11,5.75,0,Rajkot,Saurashtra Cricket Association Stadium,35,Harbhajan Singh,Gujarat Lions,4,23,0,,0,0.00,,Mumbai Indians,lbw,1
2,,,13,4.00,0,Rajkot,Saurashtra Cricket Association Stadium,35,Ankit Soni,Mumbai Indians,4,16,7,,1,350.00,,Gujarat Lions,,1
2,James Faulkner,Ishan Kishan,,,0,Rajkot,Saurashtra Cricket Association Stadium,35,Jos Buttler,Gujarat Lions,,,1,James Faulkner,0,50.00,,Mumbai Indians,catch,
35,Harbhajan Singh,Kieron Pollard,,,6,Rajkot,Saurashtra Cricket Association Stadium,35,Ishan Kishan,Mumbai Indians,,,48,,2,137.14,,Gujarat Lions,catch,
3,Lasith Malinga,,,,0,Rajkot,Saurashtra Cricket Association Stadium,35,Brendon McCullum,Gujarat Lions,,,1,,0,33.33,,Mumbai Indians,bold,
1,,,7,12.50,0,Rajkot,Saurashtra Cricket Association Stadium,35,Mitchell McClenaghan,Gujarat Lions,4,50,1,Irfan Pathan,0,100.00,,Mumbai Indians,runout,0
5,Basil Thampi,Ishan Kishan,,,0,Rajkot,Saurashtra Cricket Association Stadium,35,Hardik Pandya,Gujarat Lions,,,4,,0,80.00,,Mumbai Indians,catch,
3,Krunal Pandya,Hardik Pandya,4,13.00,0,Rajkot,Saurashtra Cricket Association Stadium,35,Irfan Pathan,Mumbai Indians,2,26,2,,0,66.66,,Gujarat Lions,catch,0
27,Jasprit Bumrah,,2,13.20,2,Rajkot,Saurashtra Cricket Association Stadium,35,James Faulkner,Mumbai Indians,0.5,11,21,,0,77.77,,Gujarat Lions,bold,2
20,,,16,3.50,2,Rajkot,Saurashtra Cricket Association Stadium,35,Krunal Pandya,Gujarat Lions,4,14,29,Ravindra Jadeja,1,145.00,,Mumbai Indians,runout,3
12,,,2,9.00,2,Rajkot,Saurashtra Cricket Association Stadium,35,Andrew Tye,Mumbai Indians,1,9,25,Jasprit Bumrah,2,208.33,,Gujarat Lions,runout,0
21,Krunal Pandya,&,1,11.00,2,Rajkot,Saurashtra Cricket Association Stadium,35,Ravindra Jadeja,Mumbai Indians,1,11,28,,1,133.33,,Gujarat Lions,catch,0
3,James Faulkner,Aaron Finch,,,1,Rajkot,Saurashtra Cricket Association Stadium,35,Kieron Pollard,Gujarat Lions,,,10,,1,333.33,,Mumbai Indians,catch,
4,,,8,7.25,0,Rajkot,Saurashtra Cricket Association Stadium,35,Basil Thampi,Mumbai Indians,4,29,2,,0,50.00,,Gujarat Lions,,3
16,Ankit Soni,,,,1,Rajkot,Saurashtra Cricket Association Stadium,35,Nitish Rana,Gujarat Lions,,,19,,1,118.75,,Mumbai Indians,lbw,
0,James Faulkner,Dinesh Karthik,,,0,Rajkot,Saurashtra Cricket Association Stadium,35,Parthiv Patel,Gujarat Lions,,,0,,0,0.00,,Mumbai Indians,catch,
1,,,10,8.25,0,Rajkot,Saurashtra Cricket Association Stadium,35,Lasith Malinga,Gujarat Lions,4,33,0,,0,0.00,,Mumbai Indians,,2
4,Lasith Malinga,,,,0,Rajkot,Saurashtra Cricket Association Stadium,35,Aaron Finch,Gujarat Lions,,,1,,0,25.00,,Mumbai Indians,bold,
1,,,4,4.00,0,Rajkot,Saurashtra Cricket Association Stadium,35,Jasprit Bumrah,Mumbai Indians,1,4,0,Ravindra Jadeja,0,0.00,,Gujarat Lions,runout,0
13,James Faulkner,Dinesh Karthik,,,0,Rajkot,Saurashtra Cricket Association Stadium,35,Rohit Sharma,Gujarat Lions,,,5,,0,38.46,,Mumbai Indians,catch,
32,Stuart Binny,Adam Milne,,,5,Pune,Maharashtra Cricket Association's International Stadium,34,Steve Smith,Royal Challengers Bangalore,,,45,,1,140.62,,Rising Pune Supergiant,catch,
35,,,,,4,Pune,Maharashtra Cricket Association's International Stadium,34,Manoj Tiwary,Royal Challengers Bangalore,,,44,,1,125.71,,Rising Pune Supergiant,,
7,Imran Tahir,Dan Christian,12,4.50,0,Pune,Maharashtra Cricket Association's International Stadium,34,Pawan Negi,Rising Pune Supergiant,4,18,3,,0,42.85,,Royal Challengers Bangalore,catch,1
17,,,,,1,Pune,Maharashtra Cricket Association's International Stadium,34,MS Dhoni,Royal Challengers Bangalore,,,21,,1,123.52,,Rising Pune Supergiant,,
5,,,8,7.50,1,Pune,Maharashtra Cricket Association's International Stadium,34,Sreenath Arvind,Rising Pune Supergiant,4,30,8,,0,160.00,,Royal Challengers Bangalore,,0
,,,10,6.25,,Pune,Maharashtra Cricket Association's International Stadium,34,Dan Christian,Royal Challengers Bangalore,4,25,,,,,,Rising Pune Supergiant,,1
7,Imran Tahir,,8,7.75,0,Pune,Maharashtra Cricket Association's International Stadium,34,Samuel Badree,Rising Pune Supergiant,4,31,2,,0,28.57,,Royal Challengers Bangalore,bold,1
7,Lockie Ferguson,Washington Sundar,2,8.50,0,Pune,Maharashtra Cricket Association's International Stadium,34,Stuart Binny,Rising Pune Supergiant,2,17,1,,0,14.28,,Royal Challengers Bangalore,catch,1
48,Dan Christian,sub (Mayank Agarwal),,,4,Pune,Maharashtra Cricket Association's International Stadium,34,Virat Kohli,Rising Pune Supergiant,,,55,,1,114.58,,Royal Challengers Bangalore,catch,
,,,11,4.75,,Pune,Maharashtra Cricket Association's International Stadium,34,Jaydev Unadkat,Royal Challengers Bangalore,4,19,,,,,,Rising Pune Supergiant,,1
9,,,1,12.50,0,Pune,Maharashtra Cricket Association's International Stadium,34,Yuzvendra Chahal,Rising Pune Supergiant,2,25,4,,0,44.44,,Royal Challengers Bangalore,,0
,,,12,4.50,,Pune,Maharashtra Cricket Association's International Stadium,34,Imran Tahir,Royal Challengers Bangalore,4,18,,,,,,Rising Pune Supergiant,,3
,,,18,1.75,,Pune,Maharashtra Cricket Association's International Stadium,34,Lockie Ferguson,Royal Challengers Bangalore,4,7,,,,,,Rising Pune Supergiant,,2
8,Imran Tahir,Steve Smith,10,8.75,0,Pune,Maharashtra Cricket Association's International Stadium,34,Adam Milne,Rising Pune Supergiant,4,35,5,,0,62.50,,Royal Challengers Bangalore,catch,0
8,Lockie Ferguson,Manoj Tiwary,,,0,Pune,Maharashtra Cricket Association's International Stadium,34,AB de Villiers,Rising Pune Supergiant,,,3,,0,37.50,,Royal Challengers Bangalore,catch,
8,Samuel Badree,Adam Milne,,,0,Pune,Maharashtra Cricket Association's International Stadium,34,Ajinkya Rahane,Royal Challengers Bangalore,,,6,,0,75.00,,Rising Pune Supergiant,catch,
12,,,,,1,Pune,Maharashtra Cricket Association's International Stadium,34,Kedar Jadhav,Rising Pune Supergiant,,,7,Lockie Ferguson/MS Dhoni,0,58.33,,Royal Challengers Bangalore,runout,
4,Washington Sundar,Steve Smith,,,0,Pune,Maharashtra Cricket Association's International Stadium,34,Sachin Baby,Rising Pune Supergiant,,,2,,0,50.00,,Royal Challengers Bangalore,catch,
28,Pawan Negi,Kedar Jadhav,,,4,Pune,Maharashtra Cricket Association's International Stadium,34,Rahul Tripathi,Royal Challengers Bangalore,,,37,,1,132.14,,Rising Pune Supergiant,catch,
,,,5,3.50,,Pune,Maharashtra Cricket Association's International Stadium,34,Washington Sundar,Royal Challengers Bangalore,2,7,,,,,,Rising Pune Supergiant,,1
,,,3,9.00,,Pune,Maharashtra Cricket Association's International Stadium,34,Deepak Chahar,Royal Challengers Bangalore,2,18,,,,,,Rising Pune Supergiant,,0
5,Jaydev Unadkat,,,,0,Pune,Maharashtra Cricket Association's International Stadium,34,Travis Head,Rising Pune Supergiant,,,2,,0,40.00,,Royal Challengers Bangalore,bold,
50,Bhuvneshwar Kumar,Deepak Hooda,,,14,Mohali,IS Bindra Stadium,33,Shaun Marsh,Sunrisers Hyderabad,,,84,,2,168.00,,Kings XI Punjab,catch,
6,Ashish Nehra,Siddarth Kaul,,,0,Mohali,IS Bindra Stadium,33,Manan Vohra,Sunrisers Hyderabad,,,3,,0,50.00,,Kings XI Punjab,catch,
27,,,,,4,Mohali,IS Bindra Stadium,33,Kane Williamson,Kings XI Punjab,,,54,,2,200.00,,Sunrisers Hyderabad,,
12,Ashish Nehra,Kane Williamson,2,13.00,2,Mohali,IS Bindra Stadium,33,Anureet Singh,Sunrisers Hyderabad,2,26,15,,0,125.00,,Kings XI Punjab,catch,0
2,,,8,10.25,1,Mohali,IS Bindra Stadium,33,Ishant Sharma,Sunrisers Hyderabad,4,41,5,,0,250.00,,Kings XI Punjab,,0
11,Bhuvneshwar Kumar,Moises Henriques,,,4,Mohali,IS Bindra Stadium,33,Martin Guptill,Sunrisers Hyderabad,,,23,,1,209.09,,Kings XI Punjab,catch,
,,,1,17.00,,Mohali,IS Bindra Stadium,33,Deepak Hooda,Kings XI Punjab,1,17,,,,,,Sunrisers Hyderabad,,0
6,,,2,13.00,0,Mohali,IS Bindra Stadium,33,Moises Henriques,Kings XI Punjab,3,39,7,,0,116.66,,Sunrisers Hyderabad,,0
2,Siddarth Kaul,Ashish Nehra,6,7.25,0,Mohali,IS Bindra Stadium,33,Glenn Maxwell,Sunrisers Hyderabad,4,29,0,,0,0.00,,Kings XI Punjab,catch,2
,,,3,10.50,,Mohali,IS Bindra Stadium,33,KC Cariappa,Sunrisers Hyderabad,4,42,,,,,,Kings XI Punjab,,0
,,,9,10.50,,Mohali,IS Bindra Stadium,33,Ashish Nehra,Kings XI Punjab,4,42,,,,,,Sunrisers Hyderabad,,3
4,Siddarth Kaul,,,,0,Mohali,IS Bindra Stadium,33,Wriddhiman Saha,Sunrisers Hyderabad,,,2,,0,50.00,,Kings XI Punjab,bold,
,,,9,6.75,,Mohali,IS Bindra Stadium,33,Bhuvneshwar Kumar,Kings XI Punjab,4,27,,,,,,Sunrisers Hyderabad,,2
12,Glenn Maxwell,Axar Patel,,,2,Mohali,IS Bindra Stadium,33,Yuvraj Singh,Kings XI Punjab,,,15,,0,125.00,,Sunrisers Hyderabad,catch,
27,Glenn Maxwell,,,,4,Mohali,IS Bindra Stadium,33,David Warner,Kings XI Punjab,,,51,,4,188.88,,Sunrisers Hyderabad,bold,
9,Siddarth Kaul,David Warner,3,11.33,2,Mohali,IS Bindra Stadium,33,Axar Patel,Sunrisers Hyderabad,3,34,16,,0,177.77,,Kings XI Punjab,catch,0
21,Rashid Khan,Deepak Hooda,,,2,Mohali,IS Bindra Stadium,33,Eoin Morgan,Sunrisers Hyderabad,,,26,,1,123.80,,Kings XI Punjab,catch,
,,,14,4.00,,Mohali,IS Bindra Stadium,33,Rashid Khan,Kings XI Punjab,4,16,,,,,,Sunrisers Hyderabad,,1
4,Ashish Nehra,Deepak Hooda,2,11.33,0,Mohali,IS Bindra Stadium,33,Mohit Sharma,Sunrisers Hyderabad,3,34,2,,0,50.00,,Kings XI Punjab,catch,1
48,Mohit Sharma,Glenn Maxwell,,,9,Mohali,IS Bindra Stadium,33,Shikhar Dhawan,Kings XI Punjab,,,77,,1,160.41,,Sunrisers Hyderabad,catch,
,,,7,9.00,,Mohali,IS Bindra Stadium,33,Siddarth Kaul,Kings XI Punjab,4,36,,,,,,Sunrisers Hyderabad,,3
,,,11,8.50,,Kolkata,Eden Gardens,32,Nathan Coulter-Nile,Delhi Daredevils,4,34,,,,,,Kolkata Knight Riders,,3
12,,,,,1,Kolkata,Eden Gardens,32,Ankit Bawne,Kolkata Knight Riders,,,12,,0,100.00,,Delhi Daredevils,,
,,,10,6.00,,Kolkata,Eden Gardens,32,Kagiso Rabada,Kolkata Knight Riders,3.2,20,,,,,,Delhi Daredevils,,2
17,Sunil Narine,,,,3,Kolkata,Eden Gardens,32,Karun Nair,Kolkata Knight Riders,,,15,,0,88.23,,Delhi Daredevils,lbw,
,,,5,6.66,,Kolkata,Eden Gardens,32,Chris Woakes,Delhi Daredevils,3,20,,,,,,Kolkata Knight Riders,,0
38,Umesh Yadav,,,,4,Kolkata,Eden Gardens,32,Sanju Samson,Kolkata Knight Riders,,,60,,3,157.89,,Delhi Daredevils,lbw,
5,,,,,2,Kolkata,Eden Gardens,32,Sheldon Jackson,Delhi Daredevils,,,12,,0,240.00,,Kolkata Knight Riders,,
33,,,,,5,Kolkata,Eden Gardens,32,Robin Uthappa,Delhi Daredevils,,,59,Karun Nair,4,178.78,,Kolkata Knight Riders,runout,
,,,0,15.00,,Kolkata,Eden Gardens,32,Colin de Grandhomme,Delhi Daredevils,1,15,,,,,,Kolkata Knight Riders,,0
4,Kagiso Rabada,,,,1,Kolkata,Eden Gardens,32,Manish Pandey,Delhi Daredevils,,,5,,0,125.00,,Kolkata Knight Riders,bold,
5,,,3,9.52,0,Kolkata,Eden Gardens,32,Corey Anderson,Kolkata Knight Riders,2.5,27,2,Gautam Gambhir,0,40.00,,Delhi Daredevils,runout,0
34,Nathan Coulter-Nile,,,,4,Kolkata,Eden Gardens,32,Shreyas Iyer,Kolkata Knight Riders,,,47,,1,138.23,,Delhi Daredevils,lbw,
52,,,,,11,Kolkata,Eden Gardens,32,Gautam Gambhir,Delhi Daredevils,,,71,,0,136.53,,Kolkata Knight Riders,,
4,Nathan Coulter-Nile,,,,1,Kolkata,Eden Gardens,32,Rishabh Pant,Kolkata Knight Riders,,,6,,0,150.00,,Delhi Daredevils,lbw,
4,Kagiso Rabada,,8,6.25,1,Kolkata,Eden Gardens,32,Sunil Narine,Delhi Daredevils,4,25,4,,0,100.00,,Kolkata Knight Riders,bold,1
,,,9,9.50,,Kolkata,Eden Gardens,32,Umesh Yadav,Delhi Daredevils,4,38,,,,,,Kolkata Knight Riders,,1
0,,,7,7.33,0,Kolkata,Eden Gardens,32,Pat Cummins,Kolkata Knight Riders,3,22,0,,0,0.00,,Delhi Daredevils,,0
,,,4,6.75,,Kolkata,Eden Gardens,32,Kuldeep Yadav,Delhi Daredevils,4,27,,,,,,Kolkata Knight Riders,,0
,,,5,12.00,,Kolkata,Eden Gardens,32,Amit Mishra,Kolkata Knight Riders,3,36,,,,,,Delhi Daredevils,,0
10,Nathan Coulter-Nile,Chris Woakes,3,13.00,1,Kolkata,Eden Gardens,32,Chris Morris,Kolkata Knight Riders,3,39,11,,0,110.00,,Delhi Daredevils,catch,0
,,,3,6.85,,Kolkata,Eden Gardens,32,Zaheer Khan,Kolkata Knight Riders,1.1,8,,,,,,Delhi Daredevils,,0
2,,,5,9.66,0,Bengaluru,M. Chinnaswamy Stadium,31,Yuzvendra Chahal,Gujarat Lions,3,29,1,Brendon McCullum,0,50.00,,Royal Challengers Bangalore,runout,0
34,Pawan Negi,AB de Villiers,,,5,Bengaluru,M. Chinnaswamy Stadium,31,Aaron Finch,Royal Challengers Bangalore,,,72,,6,211.76,,Gujarat Lions,catch,
12,,,5,10.50,1,Bengaluru,M. Chinnaswamy Stadium,31,Aniket Choudhary,Gujarat Lions,2,21,15,,0,125.00,,Royal Challengers Bangalore,,0
,,,8,4.00,,Bengaluru,M. Chinnaswamy Stadium,31,Nathu Singh,Royal Challengers Bangalore,2,8,,,,,,Gujarat Lions,,0
30,,,,,4,Bengaluru,M. Chinnaswamy Stadium,31,Suresh Raina,Royal Challengers Bangalore,,,34,,1,113.33,,Gujarat Lions,,
,,,6,5.00,,Bengaluru,M. Chinnaswamy Stadium,31,James Faulkner,Royal Challengers Bangalore,3,15,,,,,,Gujarat Lions,,1
13,Basil Thampi,Aaron Finch,,,0,Bengaluru,M. Chinnaswamy Stadium,31,Virat Kohli,Gujarat Lions,,,10,,1,76.92,,Royal Challengers Bangalore,catch,
19,Ankit Soni,Basil Thampi,4,12.00,3,Bengaluru,M. Chinnaswamy Stadium,31,Pawan Negi,Gujarat Lions,2,24,32,,2,168.42,,Royal Challengers Bangalore,catch,1
18,Ravindra Jadeja,,,,4,Bengaluru,M. Chinnaswamy Stadium,31,Kedar Jadhav,Gujarat Lions,,,31,,1,172.22,,Royal Challengers Bangalore,bold,
,,,10,8.50,,Bengaluru,M. Chinnaswamy Stadium,31,Basil Thampi,Royal Challengers Bangalore,4,34,,,,,,Gujarat Lions,,1
,,,6,9.33,,Bengaluru,M. Chinnaswamy Stadium,31,Ankit Soni,Royal Challengers Bangalore,3,28,,,,,,Gujarat Lions,,1
14,Andrew Tye,Ravindra Jadeja,,,0,Bengaluru,M. Chinnaswamy Stadium,31,Mandeep Singh,Gujarat Lions,,,8,,0,57.14,,Royal Challengers Bangalore,catch,
16,James Faulkner,Brendon McCullum,10,6.33,0,Bengaluru,M. Chinnaswamy Stadium,31,Sreenath Arvind,Gujarat Lions,3,19,9,,0,56.25,,Royal Challengers Bangalore,catch,0
11,Andrew Tye,Dinesh Karthik,,,1,Bengaluru,M. Chinnaswamy Stadium,31,Chris Gayle,Gujarat Lions,,,8,,0,72.72,,Royal Challengers Bangalore,catch,
11,,,,,0,Bengaluru,M. Chinnaswamy Stadium,31,AB de Villiers,Gujarat Lions,,,5,Ravindra Jadeja,0,45.45,,Royal Challengers Bangalore,runout,
3,Ravindra Jadeja,Ishan Kishan,9,9.66,0,Bengaluru,M. Chinnaswamy Stadium,31,Samuel Badree,Gujarat Lions,3,29,3,,0,100.00,,Royal Challengers Bangalore,catch,2
,,,13,3.00,,Bengaluru,M. Chinnaswamy Stadium,31,Andrew Tye,Royal Challengers Bangalore,4,12,,,,,,Gujarat Lions,,3
11,Samuel Badree,,,,4,Bengaluru,M. Chinnaswamy Stadium,31,Ishan Kishan,Royal Challengers Bangalore,,,16,,0,145.45,,Gujarat Lions,lbw,
1,Andrew Tye,Suresh Raina,0,13.20,0,Bengaluru,M. Chinnaswamy Stadium,31,Travis Head,Gujarat Lions,0.5,11,0,,0,0.00,,Royal Challengers Bangalore,catch,0
4,,,8,7.00,0,Bengaluru,M. Chinnaswamy Stadium,31,Ravindra Jadeja,Royal Challengers Bangalore,4,28,2,,0,50.00,,Gujarat Lions,,2
6,Samuel Badree,AB de Villiers,,,0,Bengaluru,M. Chinnaswamy Stadium,31,Brendon McCullum,Royal Challengers Bangalore,,,3,,0,50.00,,Gujarat Lions,catch,
,,,4,12.00,,Pune,Maharashtra Cricket Association's International Stadium,30,Imran Tahir,Kolkata Knight Riders,4,48,,,,,,Rising Pune Supergiant,,0
